Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jun 20, 2023;Jun 21, 2023;14,472.00;12,448.75;5,351.25;44,350.75;288.00;0.00;10,445.75;4,559.00;6,512.00;3,828.75
Jun 21, 2023;Jun 22, 2023;14,472.00;12,812.25;2,813.25;29,741.25;288.00;0.00;9,501.25;4,510.50;6,169.75;3,081.25
Jun 22, 2023;Jun 23, 2023;14,472.00;12,159.75;9,613.75;30,747.00;288.00;0.00;9,404.00;6,232.25;6,184.00;3,052.00
Jun 23, 2023;Jun 24, 2023;14,472.00;13,049.25;17,278.25;31,031.75;288.00;0.00;8,006.00;4,488.00;9,163.50;3,024.00
Jun 24, 2023;Jun 25, 2023;14,472.00;13,080.25;1,077.25;44,943.25;288.00;0.00;6,125.25;4,510.00;6,647.50;3,024.00
Jun 25, 2023;Jun 26, 2023;14,472.00;12,320.00;3,930.25;47,183.25;288.00;0.00;6,334.25;5,889.00;7,073.00;3,282.75
Jun 26, 2023;Jun 27, 2023;14,472.00;12,181.00;10,181.50;40,491.50;288.00;0.00;8,076.75;4,639.75;5,498.25;3,024.00
Jun 27, 2023;Jun 28, 2023;14,472.00;12,413.50;2,778.25;34,722.75;288.00;0.00;13,389.50;4,565.75;6,666.75;3,024.00
Jun 28, 2023;Jun 29, 2023;14,472.00;11,308.25;640.75;33,240.75;288.00;0.00;20,868.75;4,728.00;6,156.75;3,024.00
Jun 29, 2023;Jun 30, 2023;14,472.00;12,265.00;695.50;33,978.75;288.00;0.00;6,282.75;4,728.00;8,239.50;3,024.00
Jun 30, 2023;Jul 1, 2023;14,472.00;12,245.75;2,930.00;17,236.25;288.00;0.00;6,047.00;4,726.75;6,863.00;3,024.00
Jul 1, 2023;Jul 2, 2023;14,472.00;10,708.75;10,468.75;31,026.25;288.00;0.00;4,257.50;4,544.50;4,593.50;3,024.00
Jul 2, 2023;Jul 3, 2023;14,472.00;10,255.75;10,599.00;38,645.00;288.00;0.00;4,657.75;4,488.00;3,897.50;3,024.00
Jul 3, 2023;Jul 4, 2023;14,472.00;11,333.50;13,421.25;31,765.00;288.00;0.00;23,425.00;4,859.50;6,516.25;3,244.00
Jul 4, 2023;Jul 5, 2023;14,472.00;11,800.00;5,762.50;37,008.50;288.00;0.00;26,893.50;11,173.25;7,172.25;3,335.75
Jul 5, 2023;Jul 6, 2023;14,472.00;10,622.25;13,949.50;39,031.25;288.00;0.00;21,950.25;4,487.50;5,483.75;3,024.00
Jul 6, 2023;Jul 7, 2023;14,472.00;12,567.50;569.00;42,843.00;288.00;0.00;20,898.25;7,350.25;7,660.50;3,024.00
Jul 7, 2023;Jul 8, 2023;14,472.00;11,571.75;4,403.75;46,222.25;288.00;0.00;5,768.75;4,879.50;8,947.75;3,024.00
Jul 8, 2023;Jul 9, 2023;14,472.00;12,215.25;5,526.75;39,162.50;288.00;0.00;4,378.00;4,478.25;5,241.50;3,024.00
Jul 9, 2023;Jul 10, 2023;14,472.00;11,709.25;741.75;42,414.00;288.00;0.00;3,765.25;4,529.00;5,577.25;3,024.00
Jul 10, 2023;Jul 11, 2023;14,472.00;11,730.25;7,616.75;36,420.50;288.00;0.00;16,638.75;7,444.25;10,989.50;3,024.50
Jul 11, 2023;Jul 12, 2023;14,472.00;10,576.25;3,618.00;41,260.00;288.00;0.00;7,651.50;5,068.50;8,715.00;3,024.00
Jul 12, 2023;Jul 13, 2023;14,472.00;11,475.00;12,684.75;32,414.75;288.00;0.00;17,018.50;4,620.25;6,749.50;3,024.00
Jul 13, 2023;Jul 14, 2023;14,472.00;13,457.75;5,793.75;37,261.25;288.00;0.00;11,077.25;4,809.25;9,387.00;3,024.00
Jul 14, 2023;Jul 15, 2023;14,472.00;13,157.00;2,174.50;38,744.50;288.00;0.00;6,002.25;4,726.25;7,338.75;3,024.00
Jul 15, 2023;Jul 16, 2023;14,472.00;11,033.00;8,920.75;38,027.00;288.00;0.00;5,254.00;4,546.50;5,857.25;3,024.00
Jul 16, 2023;Jul 17, 2023;14,472.00;10,265.25;6,348.75;35,848.50;288.00;0.00;9,947.00;4,527.25;4,057.00;3,024.00
Jul 17, 2023;Jul 18, 2023;14,472.00;10,877.00;6,327.50;38,384.25;288.00;0.00;23,723.00;6,951.25;8,310.00;3,024.00
Jul 18, 2023;Jul 19, 2023;14,472.00;11,840.00;1,958.25;32,676.25;288.00;0.00;17,572.00;5,003.75;10,101.25;3,050.25
Jul 19, 2023;Jul 20, 2023;14,472.00;11,846.25;7,278.00;38,104.50;288.00;0.00;15,068.50;4,965.75;8,265.00;3,024.00
Jul 20, 2023;Jul 21, 2023;14,472.00;12,638.75;4,477.50;39,188.00;288.00;0.00;15,811.75;4,922.25;9,564.75;3,024.00
Jul 21, 2023;Jul 22, 2023;14,472.00;11,065.50;4,154.75;25,174.00;288.00;0.00;16,324.75;4,889.50;9,637.50;3,024.00
Jul 22, 2023;Jul 23, 2023;14,472.00;10,281.50;6,140.00;37,584.50;288.00;0.00;4,733.25;4,681.75;6,355.00;3,024.00
Jul 23, 2023;Jul 24, 2023;14,472.00;9,992.25;14,292.75;31,424.50;288.00;0.00;7,051.25;4,468.25;4,157.00;3,024.00
Jul 24, 2023;Jul 25, 2023;14,472.00;10,702.75;13,432.00;17,997.75;288.00;0.00;12,748.75;4,922.00;8,697.25;3,024.00
Jul 25, 2023;Jul 26, 2023;14,472.00;12,542.75;8,273.50;23,536.00;288.00;0.00;10,404.75;5,040.25;8,328.75;3,024.00
Jul 26, 2023;Jul 27, 2023;14,472.00;14,286.25;7,989.25;25,034.75;288.00;0.00;11,516.25;5,098.25;5,453.00;3,024.00
Jul 27, 2023;Jul 28, 2023;14,472.00;14,224.25;13,857.00;16,771.25;288.00;0.00;11,010.75;4,902.25;7,310.75;3,024.00
Jul 28, 2023;Jul 29, 2023;14,472.00;13,215.25;11,148.75;17,667.50;288.00;0.00;6,126.50;4,967.75;9,900.75;3,024.00
Jul 29, 2023;Jul 30, 2023;14,472.00;12,453.50;12,810.25;27,312.75;288.00;0.00;4,095.00;4,813.00;8,604.25;3,024.00
Jul 30, 2023;Jul 31, 2023;14,472.00;12,200.50;14,123.25;31,997.00;288.00;0.00;6,633.25;4,570.00;3,012.25;3,024.00
Jul 31, 2023;Aug 1, 2023;14,472.00;12,864.25;15,368.25;29,053.25;288.00;0.00;6,136.75;4,666.00;5,863.00;3,024.00
Aug 1, 2023;Aug 2, 2023;14,472.00;11,912.75;24,026.00;23,100.75;288.00;0.00;11,828.75;4,545.75;7,757.25;3,024.00
Aug 2, 2023;Aug 3, 2023;14,472.00;12,418.00;22,681.25;18,188.00;288.00;0.00;15,804.50;4,612.75;9,136.75;3,842.50
Aug 3, 2023;Aug 4, 2023;14,472.00;12,233.25;29,181.50;32,787.50;288.00;0.00;10,597.00;4,495.50;6,949.50;3,024.00
Aug 4, 2023;Aug 5, 2023;14,472.00;12,675.50;3,124.00;24,233.25;288.00;0.00;13,444.75;4,650.50;10,567.50;3,024.00
Aug 5, 2023;Aug 6, 2023;14,472.00;13,896.25;3,046.25;29,130.50;288.00;0.00;5,713.25;4,579.50;6,899.00;3,024.00
Aug 6, 2023;Aug 7, 2023;14,472.00;14,957.25;24,229.75;15,846.75;288.00;0.00;4,232.75;4,512.00;6,882.50;3,024.00
Aug 7, 2023;Aug 8, 2023;14,472.00;14,584.75;24,064.00;24,389.25;288.00;0.00;30,201.75;4,512.00;6,068.00;3,201.75
Aug 8, 2023;Aug 9, 2023;14,472.00;14,848.00;13,204.75;34,891.00;288.00;0.00;33,056.75;4,512.00;7,217.25;3,062.25
Aug 9, 2023;Aug 10, 2023;14,472.00;14,589.50;10,236.25;17,065.00;288.00;0.00;21,519.25;4,512.00;7,838.50;3,024.00
Aug 10, 2023;Aug 11, 2023;14,472.00;13,779.75;169.25;41,642.75;288.00;0.00;5,012.25;4,512.00;7,016.50;3,050.50
Aug 11, 2023;Aug 12, 2023;14,472.00;13,459.75;627.00;42,399.75;288.00;0.00;4,835.75;4,512.00;8,147.75;3,024.00
Aug 12, 2023;Aug 13, 2023;14,472.00;12,679.25;4,782.25;25,984.75;288.00;0.00;4,453.50;4,512.00;6,104.00;3,024.00
Aug 13, 2023;Aug 14, 2023;14,472.00;11,340.25;837.50;28,339.50;288.00;0.00;3,635.00;4,512.00;4,295.50;3,024.00
Aug 14, 2023;Aug 15, 2023;14,472.00;12,039.00;1,500.25;32,756.25;288.00;0.00;12,299.75;4,513.25;8,595.25;3,024.00
Aug 15, 2023;Aug 16, 2023;14,472.00;12,461.25;2,630.00;29,934.00;288.00;0.00;6,293.75;4,512.00;10,116.50;3,065.00
Aug 16, 2023;Aug 17, 2023;14,472.00;12,149.75;2,291.25;35,398.75;288.00;0.00;5,845.50;4,512.00;5,399.25;3,024.00
Aug 17, 2023;Aug 18, 2023;14,472.00;12,334.50;2,291.00;29,315.00;288.00;0.00;5,654.75;4,512.00;8,321.25;3,465.25
Aug 18, 2023;Aug 19, 2023;14,472.00;12,652.00;4,049.00;40,830.25;288.00;0.00;5,790.00;4,512.00;10,102.75;3,024.00
Aug 19, 2023;Aug 20, 2023;14,472.00;12,256.50;4,453.75;33,671.75;288.00;0.00;5,318.50;4,512.00;8,221.00;3,024.00
Aug 20, 2023;Aug 21, 2023;14,472.00;12,301.50;670.50;37,837.75;288.00;0.00;3,927.25;4,512.00;7,328.00;3,024.00
Aug 21, 2023;Aug 22, 2023;14,472.00;11,667.75;645.00;36,893.50;288.00;0.00;13,882.25;4,512.00;8,664.25;3,482.50
Aug 22, 2023;Aug 23, 2023;14,472.00;10,652.00;1,671.00;37,704.25;288.00;0.00;28,129.00;4,512.00;7,740.50;3,585.25
Aug 23, 2023;Aug 24, 2023;14,472.00;11,566.50;719.25;36,352.00;288.00;0.00;25,197.25;4,674.00;8,463.25;3,332.50
Aug 24, 2023;Aug 25, 2023;14,472.00;11,349.75;5,021.00;31,060.25;288.00;0.00;28,273.00;4,519.00;7,471.25;3,024.00
Aug 25, 2023;Aug 26, 2023;14,472.00;12,433.50;14,817.25;17,186.25;288.00;0.00;27,855.25;4,512.00;10,638.25;3,024.00
Aug 26, 2023;Aug 27, 2023;14,472.00;11,535.00;4,636.50;14,114.25;288.00;0.00;4,879.25;4,512.00;2,779.00;3,024.00
Aug 27, 2023;Aug 28, 2023;14,472.00;12,415.75;2,126.50;12,075.25;288.00;0.00;3,870.50;4,512.00;3,652.50;3,024.00
Aug 28, 2023;Aug 29, 2023;14,472.00;15,318.25;5,595.75;10,441.50;288.00;0.00;25,092.00;4,510.75;8,064.50;3,024.00
Aug 29, 2023;Aug 30, 2023;14,472.00;15,067.75;3,421.50;12,136.25;288.00;0.00;38,577.75;4,511.50;8,615.50;3,024.00
Aug 30, 2023;Aug 31, 2023;14,472.00;15,384.00;4,231.25;26,311.00;288.00;0.00;26,019.50;4,624.25;8,248.50;3,024.00
Aug 31, 2023;Sep 1, 2023;14,472.00;15,813.25;10,041.00;24,746.75;288.00;0.00;7,272.50;4,503.00;5,906.75;3,024.00
Sep 1, 2023;Sep 2, 2023;14,472.00;16,671.00;9,687.00;24,184.50;288.00;0.00;6,539.50;4,519.25;7,638.25;3,024.00
Sep 2, 2023;Sep 3, 2023;14,472.00;15,220.25;606.75;36,923.75;288.00;0.00;4,766.00;4,609.50;6,578.50;3,024.00
Sep 3, 2023;Sep 4, 2023;14,472.00;13,950.00;1,337.25;30,900.00;288.00;0.00;4,240.75;4,501.25;4,663.00;3,024.00
Sep 4, 2023;Sep 5, 2023;14,472.00;13,556.75;12,241.00;38,993.00;288.00;0.00;6,190.50;4,548.25;7,103.25;3,024.00
Sep 5, 2023;Sep 6, 2023;14,472.00;13,363.50;13,709.50;38,917.50;288.00;0.00;7,368.75;4,866.75;7,652.25;3,024.00
Sep 6, 2023;Sep 7, 2023;14,472.00;13,256.75;8,216.75;38,355.00;288.00;0.00;12,239.00;4,879.75;7,980.75;3,024.00
Sep 7, 2023;Sep 8, 2023;14,472.00;12,773.25;8,834.00;37,721.75;288.00;0.00;10,272.25;4,728.75;6,164.25;3,024.00
Sep 8, 2023;Sep 9, 2023;14,472.00;13,175.00;3,253.50;36,643.75;288.00;0.00;11,491.25;4,819.00;7,836.75;3,024.00
Sep 9, 2023;Sep 10, 2023;14,472.00;13,339.75;358.00;35,217.50;288.00;0.00;6,668.50;4,579.25;5,430.00;3,024.00
Sep 10, 2023;Sep 11, 2023;14,472.00;13,388.25;236.00;34,964.50;288.00;0.00;4,402.00;4,507.25;4,725.25;3,024.00
Sep 11, 2023;Sep 12, 2023;14,472.00;13,987.50;536.00;35,052.50;288.00;0.00;11,352.25;4,530.25;6,646.25;3,024.00
Sep 12, 2023;Sep 13, 2023;14,472.00;13,266.75;2,448.25;30,223.50;288.00;0.00;19,687.00;4,649.00;5,267.25;3,024.00
Sep 13, 2023;Sep 14, 2023;14,472.00;13,978.50;4,814.25;13,733.50;288.00;0.00;32,420.25;4,592.00;5,070.75;3,024.00
Sep 14, 2023;Sep 15, 2023;14,472.00;12,858.00;1,017.50;26,498.00;288.00;0.00;35,816.25;4,512.00;5,905.25;3,024.00
Sep 15, 2023;Sep 16, 2023;14,472.00;11,611.00;5,850.00;31,048.00;288.00;0.00;6,979.75;4,514.00;4,988.25;3,024.00
Sep 16, 2023;Sep 17, 2023;14,472.00;11,261.00;2,718.50;30,493.25;288.00;0.00;5,661.75;4,512.00;6,439.50;3,024.00
Sep 17, 2023;Sep 18, 2023;14,472.00;11,840.25;3,919.00;29,781.25;288.00;0.00;4,688.25;4,593.50;4,757.25;3,024.00
Sep 18, 2023;Sep 19, 2023;14,472.00;11,815.00;14,273.25;11,234.75;288.00;0.00;15,371.25;4,597.00;6,592.75;3,024.00
Sep 19, 2023;Sep 20, 2023;14,472.00;10,675.50;14,476.50;27,647.50;288.00;0.00;26,984.50;4,513.50;5,443.00;3,024.00
Sep 20, 2023;Sep 21, 2023;14,472.00;10,923.75;5,508.75;33,952.75;288.00;0.00;40,975.50;4,512.00;4,035.00;3,024.75
Sep 21, 2023;Sep 22, 2023;14,472.00;11,731.25;5,365.25;21,558.50;288.00;0.00;28,272.50;4,514.00;7,595.75;3,024.00
Sep 22, 2023;Sep 23, 2023;14,472.00;11,648.25;10,418.50;14,991.25;288.00;0.00;21,730.00;4,641.00;5,739.50;3,024.00
Sep 23, 2023;Sep 24, 2023;14,472.00;12,880.75;7,026.00;22,848.25;288.00;0.00;7,548.50;4,615.25;3,930.75;3,024.00
Sep 24, 2023;Sep 25, 2023;14,472.00;11,940.00;3,118.75;33,156.75;288.00;0.00;17,174.75;4,512.00;2,886.50;3,024.00
Sep 25, 2023;Sep 26, 2023;14,472.00;12,583.25;7,417.75;34,149.75;288.00;0.00;39,911.25;4,509.50;5,667.75;3,024.00
Sep 26, 2023;Sep 27, 2023;14,472.00;12,722.75;143.50;32,705.00;288.00;0.00;41,814.25;4,608.50;6,571.00;3,024.00
Sep 27, 2023;Sep 28, 2023;14,472.00;11,720.75;748.75;31,560.00;288.00;0.00;35,948.75;4,509.00;5,882.75;3,024.00
Sep 28, 2023;Sep 29, 2023;14,472.00;11,042.00;2,366.25;29,567.25;288.00;0.00;28,783.25;4,510.00;5,835.25;3,024.00
Sep 29, 2023;Sep 30, 2023;14,472.00;10,971.75;10,493.25;25,477.25;288.00;0.00;7,587.50;4,512.00;4,185.00;3,024.00
Sep 30, 2023;Oct 1, 2023;14,472.00;10,531.00;2,012.50;23,140.75;288.00;0.00;4,989.25;4,512.00;4,412.25;3,024.00
Oct 1, 2023;Oct 2, 2023;14,472.00;9,589.75;442.75;31,157.75;288.00;0.00;4,175.00;4,512.00;3,682.50;3,024.00
Oct 2, 2023;Oct 3, 2023;14,472.00;10,048.50;2,108.50;29,912.75;288.00;0.00;5,422.50;4,512.00;6,529.00;3,024.00
Oct 3, 2023;Oct 4, 2023;14,472.00;9,650.75;21,822.00;20,786.25;288.00;0.00;13,645.50;4,512.00;3,698.00;3,024.00
Oct 4, 2023;Oct 5, 2023;14,472.00;10,320.75;3,516.75;27,092.50;288.00;0.00;38,838.00;4,499.50;5,899.25;3,024.00
Oct 5, 2023;Oct 6, 2023;14,472.00;10,324.50;1,455.75;16,915.75;288.00;0.00;34,553.25;4,488.00;7,162.00;3,024.00
Oct 6, 2023;Oct 7, 2023;14,472.00;9,853.25;1,850.75;27,437.50;288.00;0.00;29,432.25;4,480.75;6,319.25;3,127.50
Oct 7, 2023;Oct 8, 2023;14,472.00;9,325.75;16,433.00;18,923.75;288.00;0.00;16,504.00;4,469.25;2,595.75;3,024.00
Oct 8, 2023;Oct 9, 2023;14,472.00;9,585.00;10,906.00;20,320.50;288.00;0.00;4,802.75;4,594.25;8,133.00;3,024.00
Oct 9, 2023;Oct 10, 2023;14,472.00;10,439.75;14,891.00;13,154.75;288.00;0.00;28,087.25;4,494.25;10,668.00;3,024.00
Oct 10, 2023;Oct 11, 2023;14,472.00;9,822.00;3,724.50;22,340.50;288.00;0.00;31,933.50;4,523.25;7,130.75;3,024.00
Oct 11, 2023;Oct 12, 2023;14,472.00;9,411.50;10,267.75;28,030.75;288.00;0.00;40,964.50;6,140.50;5,119.00;3,024.00
Oct 12, 2023;Oct 13, 2023;14,472.00;8,868.25;16,505.50;13,265.00;288.00;0.00;38,362.00;9,272.50;8,473.50;3,045.75
Oct 13, 2023;Oct 14, 2023;14,472.00;8,223.75;16,132.75;26,009.25;288.00;0.00;10,494.50;10,247.25;5,719.75;3,024.00
Oct 14, 2023;Oct 15, 2023;14,472.00;8,988.00;20,805.25;8,521.75;288.00;0.00;15,601.75;11,579.75;5,775.75;3,298.00
Oct 15, 2023;Oct 16, 2023;14,472.00;9,340.25;8,284.00;17,497.50;288.00;0.00;12,434.25;10,881.00;3,885.00;3,024.00
Oct 16, 2023;Oct 17, 2023;14,472.00;9,710.00;5,938.00;27,662.25;288.00;0.00;27,616.00;4,762.00;5,322.25;3,024.00
Oct 17, 2023;Oct 18, 2023;14,472.00;9,076.50;9,943.50;14,785.25;288.00;0.00;36,143.25;4,792.75;4,913.00;3,024.00
Oct 18, 2023;Oct 19, 2023;14,472.00;9,159.25;11,871.75;11,096.00;288.00;0.00;11,797.00;4,860.25;4,746.50;3,098.75
Oct 19, 2023;Oct 20, 2023;14,472.00;9,461.00;9,292.25;7,663.50;288.00;0.00;50,253.75;4,613.75;8,258.75;4,037.50
Oct 20, 2023;Oct 21, 2023;14,472.00;8,867.00;18,631.25;7,102.00;288.00;0.00;25,940.25;4,642.50;4,395.50;3,024.00
Oct 21, 2023;Oct 22, 2023;14,472.00;9,391.75;16,849.75;14,451.50;288.00;0.00;13,946.25;4,539.75;4,258.00;3,024.00
Oct 22, 2023;Oct 23, 2023;14,472.00;9,013.50;12,337.25;22,675.75;288.00;0.00;7,139.25;4,563.75;4,802.75;3,024.00
Oct 23, 2023;Oct 24, 2023;14,472.00;10,135.50;7,398.75;8,393.25;288.00;0.00;27,715.25;4,721.25;10,292.75;3,024.00
Oct 24, 2023;Oct 25, 2023;14,472.00;10,542.25;4,569.25;2,727.50;288.00;0.00;30,035.50;8,836.25;7,797.25;3,996.00
Oct 25, 2023;Oct 26, 2023;14,472.00;10,586.75;15,049.00;8,861.00;288.00;0.00;30,405.75;4,708.25;3,643.75;3,024.00
Oct 26, 2023;Oct 27, 2023;14,472.00;10,610.00;15,500.00;7,304.25;288.00;0.00;30,639.25;4,825.00;5,436.00;3,070.75
Oct 27, 2023;Oct 28, 2023;14,472.00;11,781.25;16,679.75;10,891.75;288.00;0.00;29,371.25;4,944.75;7,366.75;3,024.00
Oct 28, 2023;Oct 29, 2023;14,472.00;12,012.50;19,870.50;11,319.00;288.00;0.00;6,139.50;4,902.75;5,828.75;3,024.00
Oct 29, 2023;Oct 30, 2023;15,075.00;11,395.00;15,854.75;8,640.25;300.00;0.00;5,485.50;4,673.25;3,463.75;3,150.00
Oct 30, 2023;Oct 31, 2023;14,472.00;11,072.00;8,879.75;9,353.00;288.00;0.00;18,298.25;4,800.00;9,981.75;3,024.00
Oct 31, 2023;Nov 1, 2023;14,472.00;13,350.50;21,241.75;7,946.25;288.00;0.00;7,326.00;6,146.75;4,442.25;3,403.75
Nov 1, 2023;Nov 2, 2023;14,472.00;11,973.50;14,192.50;15,435.75;288.00;0.00;6,658.25;4,478.50;2,930.50;3,024.00
Nov 2, 2023;Nov 3, 2023;14,472.00;11,564.50;20,524.75;1,979.00;210.00;0.00;20,279.50;5,146.00;2,785.50;3,076.00
Nov 3, 2023;Nov 4, 2023;14,472.00;15,262.25;13,900.25;5,440.50;144.00;0.00;11,371.75;5,897.75;11,759.75;3,120.00
Nov 4, 2023;Nov 5, 2023;14,472.00;13,261.00;23,902.75;9,050.00;144.00;0.00;7,128.25;5,353.75;2,159.25;3,120.00
Nov 5, 2023;Nov 6, 2023;14,472.00;13,544.50;33,374.50;6,803.25;144.00;0.00;5,814.50;5,357.00;4,812.00;3,120.00
Nov 6, 2023;Nov 7, 2023;14,472.00;14,523.75;24,350.50;11,986.25;144.00;0.00;8,809.50;5,806.00;7,782.00;3,120.00
Nov 7, 2023;Nov 8, 2023;14,472.00;14,563.50;19,723.50;9,718.50;144.00;0.00;23,752.25;7,167.25;8,010.25;3,147.25
Nov 8, 2023;Nov 9, 2023;14,472.00;12,610.25;18,325.25;13,293.25;144.00;0.00;32,398.00;7,976.50;6,382.00;3,120.00
Nov 9, 2023;Nov 10, 2023;14,472.00;12,801.00;25,541.75;5,466.50;144.00;0.00;39,699.25;6,095.50;3,242.00;3,120.00
Nov 10, 2023;Nov 11, 2023;14,472.00;13,105.50;19,580.50;10,300.25;144.00;0.00;13,803.75;6,096.00;7,207.75;3,120.00
Nov 11, 2023;Nov 12, 2023;14,472.00;13,397.25;24,188.25;10,249.50;144.00;0.00;9,709.50;6,096.00;3,954.50;3,120.00
Nov 12, 2023;Nov 13, 2023;14,472.00;13,960.75;5,267.50;5,825.00;144.00;0.00;9,645.50;6,094.25;4,616.75;3,120.00
Nov 13, 2023;Nov 14, 2023;14,472.00;15,435.75;25,308.50;1,675.75;144.00;0.00;17,758.75;6,010.25;9,532.25;3,120.00
Nov 14, 2023;Nov 15, 2023;14,472.00;13,406.25;29,315.50;3,065.75;144.00;0.00;34,078.00;5,920.25;9,169.75;3,120.00
Nov 15, 2023;Nov 16, 2023;14,472.00;12,282.75;29,900.00;8,679.25;144.00;0.00;27,846.00;5,629.50;9,016.50;3,120.00
Nov 16, 2023;Nov 17, 2023;14,472.00;15,248.75;8,824.50;3,776.00;144.00;0.00;42,800.25;7,445.50;7,881.75;3,120.00
Nov 17, 2023;Nov 18, 2023;14,472.00;14,349.50;8,065.00;3,327.75;144.00;0.00;46,354.50;5,779.00;10,667.50;3,120.00
Nov 18, 2023;Nov 19, 2023;14,472.00;13,099.25;8,194.00;5,964.25;144.00;0.00;8,509.75;5,349.50;5,685.25;3,120.00
Nov 19, 2023;Nov 20, 2023;14,472.00;12,908.25;27,844.00;8,646.25;144.00;0.00;5,867.25;5,438.00;4,019.00;3,120.00
Nov 20, 2023;Nov 21, 2023;14,472.00;14,200.00;22,655.50;8,064.25;144.00;0.00;32,677.25;5,448.25;10,640.25;3,120.00
Nov 21, 2023;Nov 22, 2023;14,472.00;14,898.50;4,787.25;4,987.00;144.00;0.00;51,193.25;5,487.25;10,203.50;3,120.00
Nov 22, 2023;Nov 23, 2023;14,472.00;14,678.25;4,084.00;3,586.75;144.00;0.00;48,394.50;5,934.00;7,761.25;3,343.00
Nov 23, 2023;Nov 24, 2023;14,472.00;14,201.75;20,079.00;8,877.25;144.00;0.00;50,650.50;5,888.50;5,409.50;3,120.00
Nov 24, 2023;Nov 25, 2023;14,472.00;13,908.75;30,430.00;4,153.25;144.00;0.00;75,977.00;5,701.25;6,726.50;3,120.00
Nov 25, 2023;Nov 26, 2023;14,472.00;14,678.50;22,923.25;4,255.50;144.00;0.00;37,269.50;5,373.50;5,078.25;3,120.00
Nov 26, 2023;Nov 27, 2023;14,472.00;14,987.00;10,015.75;4,761.25;144.00;0.00;56,398.50;5,376.00;3,231.50;4,688.75
Nov 27, 2023;Nov 28, 2023;14,472.00;14,948.25;14,219.75;3,140.75;144.00;0.00;59,284.25;6,091.25;5,544.75;3,120.00
Nov 28, 2023;Nov 29, 2023;14,472.00;16,630.00;15,056.50;1,315.75;144.00;0.00;46,603.75;6,157.25;7,423.75;3,232.25
Nov 29, 2023;Nov 30, 2023;14,472.00;16,601.50;12,126.50;6,786.75;144.00;0.00;53,321.25;5,567.50;7,301.50;3,683.50
Nov 30, 2023;Dec 1, 2023;14,472.00;18,267.75;1,740.50;2,596.75;144.00;0.00;58,312.50;6,486.25;9,810.75;3,682.25
Dec 1, 2023;Dec 2, 2023;14,472.00;16,837.25;1,893.25;406.25;144.00;0.00;55,873.50;6,513.50;11,163.50;4,255.25
Dec 2, 2023;Dec 3, 2023;14,472.00;14,909.25;3,142.75;808.50;144.00;0.00;55,270.25;5,539.00;7,341.00;3,120.00
Dec 3, 2023;Dec 4, 2023;14,472.00;15,222.25;4,897.00;5,179.25;144.00;0.00;42,833.75;5,376.25;5,056.25;3,120.00
Dec 4, 2023;Dec 5, 2023;14,472.00;14,881.50;12,992.50;1,255.00;144.00;0.00;49,959.25;5,880.50;9,429.00;3,670.25
Dec 5, 2023;Dec 6, 2023;14,472.00;16,322.75;20,971.50;5,004.00;144.00;0.00;45,084.50;6,204.75;7,867.00;3,120.00
Dec 6, 2023;Dec 7, 2023;14,472.00;17,175.50;12,749.00;1,492.75;144.00;0.00;47,816.00;7,168.50;10,337.25;3,298.50
Dec 7, 2023;Dec 8, 2023;14,472.00;16,969.25;7,223.75;10,134.50;144.00;0.00;41,068.25;7,239.75;8,068.25;3,336.75
Dec 8, 2023;Dec 9, 2023;14,472.00;14,290.50;10,013.25;1,684.25;144.00;0.00;32,770.50;7,423.50;6,738.00;3,286.25
Dec 9, 2023;Dec 10, 2023;14,472.00;14,388.50;15,325.25;3,830.25;144.00;0.00;8,638.00;6,967.75;2,124.50;3,256.00
Dec 10, 2023;Dec 11, 2023;14,472.00;13,039.25;32,841.25;5,150.25;144.00;0.00;9,154.25;5,352.00;3,241.75;3,270.00
Dec 11, 2023;Dec 12, 2023;14,472.00;14,987.25;28,343.25;4,239.25;144.00;0.00;27,882.00;5,399.50;7,271.75;3,172.50
Dec 12, 2023;Dec 13, 2023;14,472.00;14,099.25;11,597.75;1,803.75;144.00;0.00;37,841.00;5,624.00;7,632.00;3,120.00
Dec 13, 2023;Dec 14, 2023;14,472.00;11,779.00;9,455.50;4,018.50;144.00;0.00;34,674.50;5,544.50;6,208.75;3,120.00
Dec 14, 2023;Dec 15, 2023;14,472.00;12,976.00;5,154.00;3,332.25;144.00;0.00;33,042.75;5,615.50;11,857.50;3,120.00
Dec 15, 2023;Dec 16, 2023;14,472.00;13,386.75;4,539.25;4,423.50;144.00;0.00;27,337.25;5,823.50;10,261.25;3,120.00
Dec 16, 2023;Dec 17, 2023;14,472.00;13,282.25;1,841.50;9,103.00;144.00;0.00;27,604.75;5,827.50;5,886.50;3,120.00
Dec 17, 2023;Dec 18, 2023;14,472.00;12,890.50;2,824.50;12,401.50;144.00;0.00;40,851.75;5,367.25;4,002.50;3,520.25
Dec 18, 2023;Dec 19, 2023;14,472.00;15,107.00;11,125.75;13,188.75;144.00;0.00;45,476.50;6,191.75;9,857.75;5,006.50
